MLS Listing,,Condo/Co-op,2402 Washington St,San Francisco,CA,94115,2295000,3,2,San Francisco,1471,2022,1907,3,1560,400,Active,,,http://www.redfin.com/CA/San-Francisco/2402-Washington-St-94115/home/564624,San Francisco MLS,421595595,N,Y,37.792017,-122.4329873
MLS Listing,,Condo/Co-op,182 12th Ave,San Francisco,CA,94118,1749000,3,2,San Francisco,1830,2063,1923,3,956,250,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/182-12th-Ave-94118/home/1452407,San Francisco MLS,421595836,N,Y,37.78488,-122.470743
MLS Listing,,Condo/Co-op,2875 25th St #4,San Francisco,CA,94110,849000,1,1,San Francisco,850,2250,1937,3,999,300,Active,September-21-2021 2:00 PM,September-21-2021 3:30 PM,http://www.redfin.com/CA/San-Francisco/2875-25th-St-94110/unit-4/home/40629119,San Francisco MLS,421595163,N,Y,37.7510661,-122.407725
MLS Listing,,Condo/Co-op,739 - 741 Clayton St #741,San Francisco,CA,94117,1550000,2,1,San Francisco,,3123,1904,3,,250,Active,September-21-2021 12:30 PM,September-21-2021 2:00 PM,http://www.redfin.com/CA/San-Francisco/739-Clayton-St-94117/unit-741/home/902784,San Francisco MLS,421595917,N,Y,37.7680678,-122.4485642
MLS Listing,,Condo/Co-op,55 Capra Way,San Francisco,CA,94123,2695000,3,2,San Francisco,2220,2500,1927,3,1214,300,Active,,,http://www.redfin.com/CA/San-Francisco/55-Capra-Way-94123/home/881030,San Francisco MLS,421592727,N,Y,37.802593,-122.439436
MLS Listing,,Condo/Co-op,650 Carolina St,San Francisco,CA,94107,1795000,3,2,San Francisco,2126,2467,2002,3,844,360,Active,September-21-2021 2:00 PM,September-21-2021 3:30 PM,http://www.redfin.com/CA/San-Francisco/650-Carolina-St-94107/home/1179010,San Francisco MLS,421595446,N,Y,37.760377,-122.400509
MLS Listing,,Single Family Residential,1670 8th Ave,San Francisco,CA,94122,2499900,4,3.5,San Francisco,3465,3465,1914,3,721,,Active,,,http://www.redfin.com/CA/San-Francisco/1670-8th-Ave-94122/home/1155668,BAREIS,421590623,N,Y,37.7572331,-122.4645262
MLS Listing,,Single Family Residential,8 Juri St,San Francisco,CA,94110,2295000,3,2.5,San Francisco,2050,1855,1898,3,1120,,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/8-Juri-St-94110/home/1196523,San Francisco MLS,421595298,N,Y,37.7500246,-122.4220167
MLS Listing,,Condo/Co-op,70 Saturn St,San Francisco,CA,94114,1630000,4,2,San Francisco,,1881,1964,3,,303,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/70-Saturn-St-94114/home/12277182,San Francisco MLS,421593540,N,Y,37.762854,-122.442349
MLS Listing,,Condo/Co-op,2444 Van Ness Ave #5,San Francisco,CA,94109,2150000,3,3,San Francisco,1579,4375,1926,3,1362,832,Active,September-21-2021 9:00 AM,September-21-2021 10:30 AM,http://www.redfin.com/CA/San-Francisco/2444-Van-Ness-Ave-94109/unit-5/home/2020810,San Francisco MLS,421591906,N,Y,37.7982325,-122.4237091
MLS Listing,,Condo/Co-op,2444 Van Ness Ave #4,San Francisco,CA,94109,1895000,3,3,San Francisco,1548,4375,1926,3,1224,832,Active,September-21-2021 9:00 AM,September-21-2021 10:30 AM,http://www.redfin.com/CA/San-Francisco/2444-Van-Ness-Ave-94109/unit-4/home/1952946,San Francisco MLS,421595525,N,Y,37.7982325,-122.4237091
MLS Listing,,Condo/Co-op,2779 Folsom St #1,San Francisco,CA,94110,2395000,3,3.5,San Francisco,2241,8260,,3,1069,704,Active,September-21-2021 2:00 PM,September-21-2021 4:00 PM,http://www.redfin.com/CA/San-Francisco/2779-Folsom-St-94110/unit-1/home/176436884,San Francisco MLS,421595634,N,Y,37.752965,-122.413713
MLS Listing,,Condo/Co-op,150 Lexington St #1,San Francisco,CA,94110,1490000,3,2,San Francisco,1288,2018,1994,3,1157,290,Active,September-21-2021 2:00 PM,September-21-2021 3:30 PM,http://www.redfin.com/CA/San-Francisco/150-Lexington-St-94110/unit-1/home/1175698,San Francisco MLS,421595906,N,Y,37.7609094,-122.4209337
MLS Listing,,Condo/Co-op,435 China Basin St #335,San Francisco,CA,94158,1439000,2,2,San Francisco,1176,122891,2012,3,1224,863,Active,,,http://www.redfin.com/CA/San-Francisco/435-China-Basin-St-94158/unit-335/home/40629302,San Francisco MLS,421590901,N,Y,37.7718864,-122.3885728
MLS Listing,,Single Family Residential,248 Juanita Way,San Francisco,CA,94127,1848000,4,3,San Francisco,2240,2962,1931,3,825,,Active,September-21-2021 1:00 PM,September-21-2021 2:30 PM,http://www.redfin.com/CA/San-Francisco/248-Juanita-Way-94127/home/1549324,San Francisco MLS,421560851,N,Y,37.7406389,-122.4570316
MLS Listing,,Single Family Residential,1027 - 1029 De Haro St,San Francisco,CA,94107,1598000,3,2,San Francisco,2370,2500,1907,3,674,,Active,September-26-2021 2:00 PM,September-26-2021 4:00 PM,http://www.redfin.com/CA/San-Francisco/1027-De-Haro-St-94107/home/2001041,San Francisco MLS,421595885,N,Y,37.7567421,-122.4006448
MLS Listing,,Condo/Co-op,250 King St #538,San Francisco,CA,94107,729900,1,1,Soma,650,,2004,3,1123,800,Active,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-538/home/22889147,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967536,N,Y,37.7781222,-122.3932903
MLS Listing,,Condo/Co-op,336 28th St,San Francisco,CA,94131,1995000,3,3,San Francisco,,3247,2004,3,,250,Active,September-22-2021 5:30 PM,September-22-2021 7:00 PM,http://www.redfin.com/CA/San-Francisco/336-28th-St-94131/home/1488625,San Francisco MLS,421595697,N,Y,37.7453004,-122.4299155
MLS Listing,,Condo/Co-op,60 Linda St,San Francisco,CA,94110,1195000,2,1,San Francisco,1035,1875,1940,3,1155,300,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/60-Linda-St-94110/home/1438400,San Francisco MLS,421595411,N,Y,37.7606704,-122.4231222
MLS Listing,,Single Family Residential,139 24th Ave,San Francisco,CA,94121,9500000,5,4.5,San Francisco,6210,9000,1909,3,1530,,Active,,,http://www.redfin.com/CA/San-Francisco/139A-24th-Ave-94121/unit-A/home/1460828,San Francisco MLS,421593707,N,Y,37.7869211,-122.4845373
MLS Listing,,Single Family Residential,329 Surrey St,San Francisco,CA,94131,1350000,3,2,San Francisco,1136,2391,1927,3,1188,,Active,,,http://www.redfin.com/CA/San-Francisco/329-Surrey-St-94131/home/1168398,San Francisco MLS,421595898,N,Y,37.7357616,-122.4374894
MLS Listing,,Condo/Co-op,74 New Montgomery St #609,San Francisco,CA,94105,749000,1,1,San Francisco,,17865,1914,3,,863,Active,,,http://www.redfin.com/CA/San-Francisco/74-New-Montgomery-St-94105/unit-609/home/17305033,San Francisco MLS,421595888,N,Y,37.7874649,-122.4012865
MLS Listing,,Condo/Co-op,159 Jasper St,San Francisco,CA,94133,799000,2,1,San Francisco,,1873,1910,3,,470,Active,,,http://www.redfin.com/CA/San-Francisco/159-Jasper-Pl-94133/home/39541929,San Francisco MLS,421594632,N,Y,37.8012524,-122.4086382
MLS Listing,,Single Family Residential,143 Detroit St,San Francisco,CA,94131,1349000,3,2,San Francisco,1400,1873,1925,3,964,,Active,September-21-2021 1:00 PM,September-21-2021 2:30 PM,http://www.redfin.com/CA/San-Francisco/143-Detroit-St-94112/home/697726,San Francisco MLS,421592257,N,Y,37.728905,-122.4445232
MLS Listing,,Multi-Family (2-4 Unit),1290 38th Ave,San Francisco,CA,94122,1625000,5,,San Francisco,2605,1746,1947,3,624,,Active,,,http://www.redfin.com/CA/San-Francisco/1290-38th-Ave-94122/home/1969549,San Francisco MLS,421589860,N,Y,37.7628872,-122.4972571
MLS Listing,,Condo/Co-op,170 Everson St,San Francisco,CA,94131,1395000,3,3,San Francisco,1916,680,1973,3,728,746,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/170-Everson-St-94131/home/844772,San Francisco MLS,421593092,N,Y,37.7394537,-122.4329
MLS Listing,,Multi-Family (2-4 Unit),358 3rd Ave,San Francisco,CA,94118,2288000,5,2,San Francisco,4090,3000,1980,3,559,,Active,September-21-2021 11:00 AM,September-21-2021 12:30 PM,http://www.redfin.com/CA/San-Francisco/358-3rd-Ave-94118/home/1172969,San Francisco MLS,421591850,N,Y,37.7819957,-122.4608554
MLS Listing,,Multi-Family (2-4 Unit),3731 - 3733 Market St,San Francisco,CA,94131,2499000,4,3,San Francisco,3018,1995,,3,828,,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/3731-Market-St-94131/home/1230215,San Francisco MLS,421595447,N,Y,37.7541703,-122.4416998
MLS Listing,,Single Family Residential,1621 Cayuga Ave,San Francisco,CA,94112,1159000,3,3,San Francisco,1885,2000,1938,3,615,,Active,September-21-2021 2:00 PM,September-21-2021 3:30 PM,http://www.redfin.com/CA/San-Francisco/1621-Cayuga-Ave-94112/home/1465010,San Francisco MLS,421595369,N,Y,37.7158434,-122.4470883
MLS Listing,,Single Family Residential,100 Meadowbrook Dr,San Francisco,CA,94132,1779000,3,2,San Francisco,1735,3981,1941,3,1025,,Active,September-23-2021 4:30 PM,September-23-2021 5:30 PM,http://www.redfin.com/CA/San-Francisco/100-Meadowbrook-Dr-94132/home/1869919,San Francisco MLS,421587662,N,Y,37.7321722,-122.4842489
MLS Listing,,Condo/Co-op,401 Harrison Ph 49A,San Francisco,CA,94105,3450000,2,2,San Francisco,1648,,2014,3,2093,1502,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-49A/home/144064348,San Francisco MLS,421595855,N,Y,37.7863747,-122.3919931
MLS Listing,,Single Family Residential,167 Vernon,San Francisco,CA,94132,1100000,5,3,San Francisco,2500,2500,1929,3,440,,Active,September-21-2021 11:00 AM,September-21-2021 1:00 PM,http://www.redfin.com/CA/San-Francisco/167-Vernon-St-94132/home/1632313,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967518,N,Y,37.7155153,-122.4682599
MLS Listing,,Condo/Co-op,401 Harrison St Unit 32E,San Francisco,CA,94105,2525000,2,2,San Francisco,1241,,2014,3,2035,1404,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-32E/home/144064279,San Francisco MLS,421595851,N,Y,37.7863747,-122.3919931
MLS Listing,,Single Family Residential,130 Geneva Ave,San Francisco,CA,94112,1198000,4,2,San Francisco,2340,2197,1928,3,512,,Active,September-21-2021 1:00 PM,September-21-2021 2:30 PM,http://www.redfin.com/CA/San-Francisco/130-Geneva-Ave-94112/home/1680988,San Francisco MLS,421592154,N,Y,37.721668,-122.449715
MLS Listing,,Single Family Residential,30 Pinehurst Way,San Francisco,CA,94127,1749000,4,2,San Francisco,2050,3336,1928,3,853,,Active,,,http://www.redfin.com/CA/San-Francisco/30-Pinehurst-Way-94127/home/699530,San Francisco MLS,421592339,N,Y,37.727191,-122.4653664
MLS Listing,,Condo/Co-op,1177 California St #1201,San Francisco,CA,94108,995000,1,1,San Francisco,884,,1978,3,1126,1264,Active,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1201/home/1947633,San Francisco MLS,421593340,N,Y,37.7909986,-122.4137649
MLS Listing,,Condo/Co-op,271 27th St,San Francisco,CA,94131,1595000,2,2,San Francisco,1126,2736,1900,3,1417,200,Active,,,http://www.redfin.com/CA/San-Francisco/271-27th-St-94131/home/1379898,San Francisco MLS,421594701,N,Y,37.7467519,-122.4264186
MLS Listing,,Multi-Family (2-4 Unit),549 - 551 Monterey Blvd,San Francisco,CA,94127,1595000,4,2,San Francisco,3365,2813,1978,3,474,,Active,,,http://www.redfin.com/CA/San-Francisco/549-Monterey-Blvd-94127/home/1911408,San Francisco MLS,421588290,N,Y,37.7312567,-122.4476808
MLS Listing,,Condo/Co-op,394 Fair Oaks St #2,San Francisco,CA,94110,1495000,2,1,San Francisco,1525,3443,1900,3,980,479,Active,September-23-2021 5:30 PM,September-23-2021 7:00 PM,http://www.redfin.com/CA/San-Francisco/394-Fair-Oaks-St-94110/unit-2/home/959049,San Francisco MLS,421595596,N,Y,37.7504379,-122.4241846
MLS Listing,,Single Family Residential,58 Teddy Ave,San Francisco,CA,94134,1098000,3,2.5,San Francisco,1479,1625,2009,3,742,,Active,September-21-2021 2:00 PM,September-21-2021 3:30 PM,http://www.redfin.com/CA/San-Francisco/58-Teddy-Ave-94134/home/21637827,San Francisco MLS,421595321,N,Y,37.7136019,-122.4034217
MLS Listing,,Condo/Co-op,2443 Chestnut St,San Francisco,CA,94123,1899000,2,2,San Francisco,1570,3409,1927,3,1210,300,Active,September-21-2021 10:00 AM,September-21-2021 11:30 AM,http://www.redfin.com/CA/San-Francisco/2443-Chestnut-St-94123/home/1224706,San Francisco MLS,421593318,N,Y,37.7997167,-122.4435727
MLS Listing,,Condo/Co-op,325 Berry St #403,San Francisco,CA,94158,1050000,1,1,San Francisco,918,41654,2007,3,1144,697,Active,,,http://www.redfin.com/CA/San-Francisco/325-Berry-St-94158/unit-403/home/17304335,San Francisco MLS,421568932,N,Y,37.773394,-122.3957106
MLS Listing,,Condo/Co-op,838 Potrero Ave Unit A,San Francisco,CA,94110,849000,2,1,San Francisco,,2400,1905,3,,250,Active,September-23-2021 5:30 PM,September-23-2021 6:30 PM,http://www.redfin.com/CA/San-Francisco/838-Potrero-Ave-94110/unit-A/home/148058167,San Francisco MLS,421594831,N,Y,37.7586889,-122.407222
MLS Listing,,Condo/Co-op,310 Carolina St #307,San Francisco,CA,94107,1689000,2,2,San Francisco,1271,12734,2015,3,1329,583,Active,,,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-307/home/110052790,San Francisco MLS,421594128,N,Y,37.764641,-122.4008947
MLS Listing,,Condo/Co-op,325 Berry St #420,San Francisco,CA,94158,1649000,2,2,San Francisco,1295,,2007,3,1273,,Active,,,http://www.redfin.com/CA/San-Francisco/325-Berry-St-94158/unit-420/home/17305296,San Francisco MLS,421594267,N,Y,37.773394,-122.3957106
MLS Listing,,Single Family Residential,226 20th Ave,San Francisco,CA,94121,1475000,4,1.5,San Francisco,2120,3000,1914,3,696,,Active,,,http://www.redfin.com/CA/San-Francisco/226-20th-Ave-94121/home/1668537,San Francisco MLS,421582000,N,Y,37.7835888,-122.4794734
MLS Listing,,Condo/Co-op,2211 California St #407,San Francisco,CA,94115,799000,1,1,San Francisco,615,6915,1911,3,1299,611,Active,September-22-2021 6:00 PM,September-22-2021 7:30 PM,http://www.redfin.com/CA/San-Francisco/2211-California-St-94115/unit-407/home/1838422,San Francisco MLS,421595655,N,Y,37.7889945,-122.4309987
MLS Listing,,Condo/Co-op,408 Stanyan St,San Francisco,CA,94117,1798000,3,3,San Francisco,2249,2656,,3,799,375,Active,September-21-2021 11:00 AM,September-21-2021 12:30 PM,http://www.redfin.com/CA/San-Francisco/408-Stanyan-St-94117/home/596650,San Francisco MLS,421570288,N,Y,37.7746203,-122.4543538
MLS Listing,,Condo/Co-op,1117 Ocean Ave #308,San Francisco,CA,94112,1198000,3,2.5,San Francisco,1450,7642,2005,3,826,705,Active,September-21-2021 1:00 PM,September-21-2021 2:30 PM,http://www.redfin.com/CA/San-Francisco/1117-Ocean-Ave-94112/unit-308/home/12278050,San Francisco MLS,421593571,N,Y,37.723237,-122.4545155
MLS Listing,,Condo/Co-op,77 Dow Pl #108,San Francisco,CA,94107,799000,1,1.5,San Francisco,1057,18962,2002,3,756,903,Active,,,http://www.redfin.com/CA/San-Francisco/77-Dow-Pl-94107/unit-108/home/861605,San Francisco MLS,421594403,N,Y,37.7840596,-122.3966174
MLS Listing,,Condo/Co-op,758 Haight St #2,San Francisco,CA,94117,849000,1,1,San Francisco,660,4125,1900,3,1286,315,Active,September-21-2021 11:00 AM,September-21-2021 12:30 PM,http://www.redfin.com/CA/San-Francisco/758-Haight-St-94117/unit-2/home/114068738,San Francisco MLS,421595813,N,Y,37.7717839,-122.4346696
MLS Listing,,Condo/Co-op,95 Red Rock Way Unit M101,San Francisco,CA,94131,610000,0,1,San Francisco,592,6833,1972,3,1030,516,Active,,,http://www.redfin.com/CA/San-Francisco/95-Red-Rock-Way-94131/unit-M101/home/102815004,San Francisco MLS,421595567,N,Y,37.7463443,-122.4415484
MLS Listing,,Condo/Co-op,3131 Pierce St #304,San Francisco,CA,94123,1495000,2,2,San Francisco,1029,,,3,1453,1053,Active,September-21-2021 10:00 AM,September-21-2021 11:30 AM,http://www.redfin.com/CA/San-Francisco/3131-Pierce-St-94123/unit-304/home/176426552,San Francisco MLS,421595656,N,Y,37.7989774,-122.4394952
MLS Listing,,Condo/Co-op,3131 Pierce St #201,San Francisco,CA,94123,1495000,2,2,San Francisco,1106,,,3,1352,1082,Active,September-21-2021 10:00 AM,September-21-2021 11:30 AM,http://www.redfin.com/CA/San-Francisco/3131-Pierce-St-94123/unit-201/home/176426550,San Francisco MLS,421595663,N,Y,37.7989774,-122.4394952
MLS Listing,,Condo/Co-op,601 Van Ness Ave #48,San Francisco,CA,94102,849000,2,,San Francisco,1037,105806,1982,3,819,1130,Active,,,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-48/home/1467354,San Francisco MLS,421594821,N,Y,37.7811165,-122.4213309
MLS Listing,,Single Family Residential,14 Wheat St,San Francisco,CA,94124,499000,2,1,San Francisco,950,1750,1907,3,525,,Active,,,http://www.redfin.com/CA/San-Francisco/14-Wheat-St-94124/home/1807312,San Francisco MLS,421595816,N,Y,37.7232699,-122.4003904
MLS Listing,,Condo/Co-op,250 King St #806,San Francisco,CA,94107,839000,1,1,San Francisco,982,213232,2004,4,854,850,Active,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-806/home/12402002,San Francisco MLS,421595207,N,Y,37.7781222,-122.3932903
MLS Listing,,Condo/Co-op,283 Chenery St,San Francisco,CA,94131,1999000,4,2.5,San Francisco,2106,2900,2004,4,949,342,Active,,,http://www.redfin.com/CA/San-Francisco/283-Chenery-St-94131/home/17305763,San Francisco MLS,421593385,N,Y,37.7374043,-122.4272607
MLS Listing,,Single Family Residential,18 Eagle St,San Francisco,CA,94114,1995000,3,3.5,San Francisco,2421,2478,,4,824,,Active,September-21-2021 12:00 PM,September-21-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/18-Eagle-St-94114/home/1130294,San Francisco MLS,421592642,N,Y,37.7583505,-122.4424942
MLS Listing,,Condo/Co-op,425 1st St #4603,San Francisco,CA,94105,2050000,2,2,San Francisco,1278,56024,2008,4,1604,1258,Active,September-21-2021 6:30 PM,September-21-2021 8:00 PM,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4603/home/17305596,San Francisco MLS,421594735,N,Y,37.7857365,-122.3921923
MLS Listing,,Single Family Residential,412 Mississippi St,San Francisco,CA,94107,1595000,2,1,San Francisco,1175,1750,1938,4,1357,,Active,,,http://www.redfin.com/CA/San-Francisco/412-Mississippi-St-94107/home/734294,San Francisco MLS,421583935,N,Y,37.7611648,-122.3946558
MLS Listing,,Condo/Co-op,725 Florida St #1,San Francisco,CA,94110,849000,1,1,Inner Mission,990,9498,2000,4,858,645,Active,September-21-2021 12:00 PM,September-21-2021 4:00 PM,http://www.redfin.com/CA/San-Francisco/725-Florida-St-94110/unit-LA/home/12397384,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967480,N,Y,37.7599462,-122.4105766
MLS Listing,,Condo/Co-op,2170 Jackson St #2,San Francisco,CA,94115,4100000,3,2.5,San Francisco,3150,4513,1925,4,1302,1495,Active,September-21-2021 10:00 AM,September-21-2021 12:00 PM,http://www.redfin.com/CA/San-Francisco/2170-Jackson-St-94115/unit-2/home/12395511,San Francisco MLS,421594209,N,Y,37.7931556,-122.4308253
MLS Listing,,Multi-Family (5+ Unit),2981 - 2987 25th St,San Francisco,CA,94110,2390000,8,4,San Francisco,4310,2622,1910,4,555,,Active,,,http://www.redfin.com/CA/San-Francisco/2981-25th-St-94110/home/736915,San Francisco MLS,421594533,N,Y,37.7510226,-122.4096686
MLS Listing,,Multi-Family (2-4 Unit),65 - 69 Rosemont Pl,San Francisco,CA,94103,2299000,4,2,San Francisco,3152,3256295,1928,4,729,,Active,September-21-2021 12:00 PM,September-21-2021 2:00 PM,http://www.redfin.com/CA/San-Francisco/65-Rosemont-Pl-94103/home/1800579,San Francisco MLS,421593576,N,Y,37.7683645,-122.4253349
MLS Listing,,Multi-Family (2-4 Unit),23 - 27 Cotter St,San Francisco,CA,94112,999000,3,4,San Francisco,2540,2495,1919,4,393,,Active,,,http://www.redfin.com/CA/San-Francisco/23-Cotter-St-94112/home/1886304,San Francisco MLS,421595733,N,Y,37.7273005,-122.4335978
MLS Listing,,Condo/Co-op,725 Tehama St #4,San Francisco,CA,94103,1350000,2,2.5,San Francisco,1805,3264,2000,4,748,350,Active,,,http://www.redfin.com/CA/San-Francisco/725-Tehama-St-94103/unit-4/home/12396904,San Francisco MLS,421594795,N,Y,37.7752794,-122.4114419
MLS Listing,,Single Family Residential,151 Merced Ave,San Francisco,CA,94127,1895000,3,2.5,San Francisco,1960,5000,1915,4,967,,Active,,,http://www.redfin.com/CA/San-Francisco/151-Merced-Ave-94127/home/1975924,San Francisco MLS,421589966,N,Y,37.74402,-122.4617399
MLS Listing,,Condo/Co-op,1458 Broadway #3,San Francisco,CA,94109,1880000,2,2,San Francisco,1130,5019,,4,1664,769,Active,,,http://www.redfin.com/CA/San-Francisco/1458-Broadway-94109/unit-3/home/176411390,San Francisco MLS,421595383,N,Y,37.7962764,-122.4211966
MLS Listing,,Single Family Residential,1770 Newcomb Ave,San Francisco,CA,94124,1295000,4,4,San Francisco,2307,2500,1907,4,561,,Active,September-21-2021 2:00 PM,September-21-2021 3:30 PM,http://www.redfin.com/CA/San-Francisco/1770-Newcomb-Ave-94124/home/984513,San Francisco MLS,421595552,N,Y,37.737211,-122.3928473
MLS Listing,,Single Family Residential,2730 43rd Ave,San Francisco,CA,94116,1495000,4,2,San Francisco,1985,3000,1948,4,753,,Active,,,http://www.redfin.com/CA/San-Francisco/2730-43rd-Ave-94116/home/666285,San Francisco MLS,421595688,N,Y,37.7358603,-122.5007784
MLS Listing,,Condo/Co-op,388 Fulton St #307,San Francisco,CA,94102,525000,0,1,San Francisco,371,12509,2016,4,1415,,Active,,,http://www.redfin.com/CA/San-Francisco/388-Fulton-St-94102/unit-307/home/109240367,San Francisco MLS,421595183,N,Y,37.7790326,-122.4231449
MLS Listing,,Condo/Co-op,2011 3rd St #4,San Francisco,CA,94107,1095000,2,2,San Francisco,1285,4992,1997,4,852,592,Active,September-22-2021 5:00 PM,September-22-2021 6:30 PM,http://www.redfin.com/CA/San-Francisco/2011-3rd-St-94107/unit-4/home/12396262,San Francisco MLS,421594416,N,Y,37.7639672,-122.3885189
MLS Listing,,Single Family Residential,1858 10th Ave,San Francisco,CA,94122,1350000,2,1,San Francisco,,3000,1921,4,,,Active,September-23-2021 5:00 PM,September-23-2021 6:30 PM,http://www.redfin.com/CA/San-Francisco/1858-10th-Ave-94122/home/1211083,San Francisco MLS,421595598,N,Y,37.7535816,-122.4664721
MLS Listing,,Multi-Family (2-4 Unit),2754 Bush St,San Francisco,CA,94115,1800000,5,4,San Francisco,2748,3436,1900,4,655,,Active,,,http://www.redfin.com/CA/San-Francisco/2754-Bush-St-94115/unit-56/home/1764576,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967422,N,Y,37.7861291,-122.442712
MLS Listing,,Condo/Co-op,2444 Broadway St,San Francisco,CA,94115,4495000,4,3.5,San Francisco,2825,6115,1908,4,1591,,Active,,,http://www.redfin.com/CA/San-Francisco/2444-Broadway-94115/home/176410434,San Francisco MLS,421594729,N,Y,37.7942087,-122.4374493
MLS Listing,,Condo/Co-op,125 Divisadero St,San Francisco,CA,94117,1995000,2,2,San Francisco,2061,9517,1995,4,968,714,Active,September-25-2021 11:00 AM,September-25-2021 1:00 PM,http://www.redfin.com/CA/San-Francisco/125-Divisadero-St-94117/home/1305989,San Francisco MLS,421594500,N,Y,37.769339,-122.437013
MLS Listing,,Condo/Co-op,1315 Laguna St #5,San Francisco,CA,94115,549000,2,1,San Francisco,850,,,4,646,761,Active,September-23-2021 6:30 PM,September-23-2021 7:30 PM,http://www.redfin.com/CA/San-Francisco/1315-Laguna-St-94115/unit-5/home/12401359,San Francisco MLS,421595666,N,Y,37.7832606,-122.4278085
MLS Listing,,Multi-Family (2-4 Unit),3136 - 3140 Steiner St,San Francisco,CA,94123,2650000,6,4,San Francisco,3015,1210,1906,4,879,,Active,,,http://www.redfin.com/CA/San-Francisco/3136-Steiner-St-94123/home/562008,San Francisco MLS,421595654,N,Y,37.798449,-122.4372435
MLS Listing,,Condo/Co-op,555 4th St #740,San Francisco,CA,94107,739888,1,1,San Francisco,680,63162,2006,4,1088,619,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-740/home/22891790,San Francisco MLS,421595485,N,Y,37.7791203,-122.3971915
MLS Listing,,Multi-Family (2-4 Unit),738 - 740 North Point St,San Francisco,CA,94109,2799000,5,3,San Francisco,2355,1800,1963,4,1189,,Active,,,http://www.redfin.com/CA/San-Francisco/738-N-Point-St-94109/home/1924970,San Francisco MLS,421569343,N,Y,37.8060401,-122.4193394
MLS Listing,,Condo/Co-op,1421 Masonic Ave #55,San Francisco,CA,94117,950000,1,1,San Francisco,,6000,1900,4,,329,Active,September-20-2021 4:00 PM,September-20-2021 6:00 PM,http://www.redfin.com/CA/San-Francisco/1421-Masonic-Ave-94117/unit-55/home/2033408,San Francisco MLS,421595566,N,Y,37.7669507,-122.4449324
MLS Listing,,Condo/Co-op,555 4th St #310,San Francisco,CA,94107,788000,1,1,San Francisco,694,,2006,4,1135,621,Active,September-22-2021 12:00 PM,September-22-2021 1:30 PM,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-310/home/22889419,San Francisco MLS,421590578,N,Y,37.7791203,-122.3971915
MLS Listing,,Condo/Co-op,1000 3rd St #505,San Francisco,CA,94158,1638000,2,2,San Francisco,1123,46014,2018,4,1459,944,Active,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-505/home/146135055,San Francisco MLS,421595601,N,Y,37.7752125,-122.3902276
MLS Listing,,Condo/Co-op,300 Valley St #3,San Francisco,CA,94131,1695000,2,2,San Francisco,1465,11103,1999,4,1157,618,Active,,,http://www.redfin.com/CA/San-Francisco/300-Valley-St-94131/unit-3/home/1940366,San Francisco MLS,421594709,N,Y,37.7445131,-122.4294049
MLS Listing,,Single Family Residential,3028 Clay St,San Francisco,CA,94115,4995000,4,3,San Francisco,,2625,1908,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/3028-Clay-St-94115/home/1811852,San Francisco MLS,421595194,N,Y,37.7897169,-122.4438333
MLS Listing,,Condo/Co-op,1128 Masonic Ave Unit A,San Francisco,CA,94117,599000,1,1,San Francisco,610,2344,1906,4,982,350,Active,,,http://www.redfin.com/CA/San-Francisco/1128-Masonic-Ave-94117/unit-A/home/176409646,San Francisco MLS,421595546,N,Y,37.7707908,-122.4451535
MLS Listing,,Condo/Co-op,1128 Masonic Ave Unit B,San Francisco,CA,94117,750000,2,1,San Francisco,875,2344,1906,4,857,350,Active,,,http://www.redfin.com/CA/San-Francisco/1128-Masonic-Ave-94117/unit-B/home/176409645,San Francisco MLS,421595599,N,Y,37.7707908,-122.4451535
